DecibelSource,DecibelSource,DecibelSource,PitchSensor,PitchSensor,PitchSensor
57.79465584,3.449220207,58.66173188,208.9307353,0,208.9307353
59.41622522,1.43831729,59.2625447,223.3536821,28.84589358,208.9307353
57.95955216,3.017620359,58.06091906,232.0074501,31.59909321,208.9307353
54.69052937,6.986896903,56.47672229,243.5458076,31.59909321,266.6225224
47.0430842,12.47418742,49.88799327,255.084165,25.80055156,266.6225224
43.37047258,12.34826186,44.88346101,250.533688,35.97572735,266.6225224
43.65151296,10.09796921,44.68904756,246.5114795,40.22208594,266.6225224
39.90450877,8.289344412,44.4946341,226.4004365,46.44446429,226.4004365
43.05330074,12.06196327,44.4946341,206.2893935,40.22208594,186.1783505
49.41223551,6.954538609,49.41223551,171.9912313,28.37423851,186.1783505
50.58057618,5.317693427,52.91725751,157.804112,32.76374849,157.804112
51.78673761,3.258903764,52.91725751,157.804112,32.76374849,157.804112
51.78673761,3.258903764,52.91725751,143.6169928,28.37423851,129.4298735
51.61445715,3.065145422,52.91725751,129.4298735,0,129.4298735
51.92103065,2.5766956,52.87900433,129.4298735,0,129.4298735
51.58895503,3.049163003,52.84075115,257.5079055,181.1296899,257.5079055
51.4750879,3.244016466,52.84075115,257.5079055,181.1296899,257.5079055
51.4750879,3.244016466,52.84075115,385.5859375,0,385.5859375
47.04489289,6.191232996,47.771517,385.5859375,0,385.5859375
44.14696376,5.125892359,44.14696376,385.5859375,0,385.5859375
40.74790247,6.913627066,40.52241051,385.5859375,0,385.5859375
37.2360952,4.647551686,37.2360952,385.5859375,0,385.5859375
36.85036752,3.353539303,36.07891217,385.5859375,0,385.5859375
24.85927363,17.6212879,33.94977988,385.5859375,0,385.5859375
24.85927363,17.6212879,33.94977988,365.7755534,28.01611389,365.7755534
22.18802404,16.09557321,25.93603111,359.172092,22.8750612,345.9651693
26.49114431,15.70920201,31.00747164,345.9651693,0,345.9651693
23.29522169,17.57512485,25.93603111,345.9651693,0,345.9651693
32.66826812,9.520820892,32.66826812,321.8310547,48.26822917,345.9651693
32.66826812,9.520820892,32.66826812,297.6969401,55.73535021,297.6969401
44.46197022,7.157992568,44.46197022,273.5628255,48.26822917,249.4287109
49.54454688,0.029856271,49.54454688,268.7360026,43.17241663,249.4287109
49.52972391,0.033239424,49.52343531,249.4287109,0,249.4287109
49.52972391,0.033239424,49.52343531,238.4433594,24.56399285,249.4287109
48.80190563,1.455889556,49.51175664,227.4580078,30.08462426,249.4287109
47.91186176,1.890981736,48.05926438,221.965332,31.71197841,221.965332
47.36059619,1.881583256,46.61845077,208.2336426,27.46337891,194.5019531
46.2908553,0.463289965,46.2908553,191.3688151,6.266276042,194.5019531
46.2908553,0.463289965,46.2908553,188.2356771,7.235672319,188.2356771
53.09268021,10.08252301,53.09268021,185.1025391,6.266276042,181.969401
60.64141594,0.593001445,60.64141594,184.4759115,5.604727678,181.969401
60.64141594,0.593001445,60.64141594,184.2065633,5.002446917,181.969401
58.78293948,3.246171526,60.2221006,186.4437256,6.126721206,181.969401
57.51566742,3.667287865,57.64404358,188.6808879,6.126721206,193.1552124
56.61352303,3.910283035,55.06598657,186.6936812,9.519687136,193.1552124
54.26997169,0.707269035,54.03007727,184.7064745,11.56891082,193.1552124
54.50260744,0.741595507,54.54803192,180.4821056,11.56891082,172.0333677
54.43945194,0.686321391,54.42172091,176.2577366,9.445976133,172.0333677
54.68131884,0.596286841,54.81336455,173.8002348,3.950834995,172.0333677
54.42471593,0.707402911,54.42172091,175.5671019,4.838764898,172.0333677
53.67060157,1.889121448,54.23413587,177.333969,4.838764898,180.8677033
53.16063053,1.947497625,53.6549072,179.0676195,3.932923886,180.8677033
51.70770368,1.709336551,51.01361986,180.8012699,0.090967592,180.8677033
51.04751039,1.92127779,50.73410192,180.7680533,0.090967592,180.7016199
50.17837812,1.002305893,50.45458397,181.5566928,1.82057855,180.7016199
48.92528483,1.604817121,49.06693052,182.3453323,2.250745819,180.7016199
45.95213436,6.088961619,48.16063526,183.1671884,2.250745819,184.8109008
35.14257334,19.35656343,42.14351147,183.9890446,1.837726266,184.8109008
30.50112094,20.80279644,37.03268294,185.3745977,1.260464678,184.8109008
30.50112094,20.80279644,37.03268294,185.9382947,1.54374765,184.8109008
12.78421734,21.99947405,7.21633989,186.5019916,1.54374765,187.6293855
-0.813232501,7.035403386,-3.759666595,186.9247643,1.409242351,187.6293855
-13.05970583,14.29767098,-5.896370799,140.7220391,93.81469274,187.6293855
-13.05970583,14.29767098,-5.896370799,93.81469274,108.3278762,93.81469274
0.469756333,29.46977518,-4.828018697,62.5431285,108.3278762,0
15.06649741,38.37874183,18.64923811,0,0,0
30.54505724,40.6718494,46.77436817,0,0,0
50.56776969,8.708898755,52.49059352,101.1986398,143.1164889,101.1986398
51.17631485,7.214193456,52.74627193,202.3972796,0,202.3972796
50.48067413,8.529354294,52.74627193,202.3972796,0,202.3972796
49.810701,10.31657128,53.00195034,202.8300032,0.86544709,202.3972796
42.61710981,9.033697971,38.27557992,203.0896373,0.948049787,202.3972796
42.54617355,7.377347796,40.30447233,203.4358162,0.948049787,204.1281738
42.57176736,7.42573156,40.30447233,203.6954503,0.86544709,204.1281738
47.21091273,9.385083922,47.71884517,204.1281738,0,204.1281738
48.73577604,8.813959985,53.1043256,204.1281738,0,204.1281738
51.77627025,6.476919563,53.96977742,206.9106556,3.935023424,206.9106556
52.13294594,5.786007053,53.96977742,209.6931373,0,209.6931373
47.34222366,10.62413904,49.29764838,209.6931373,3.48E-14,209.6931373
44.17891108,10.45319169,43.76006751,210.1653608,0.944446963,209.6931373
35.46068154,7.653699227,33.94143648,210.4486949,1.034589812,209.6931373
39.80898363,10.70904597,38.85075199,210.8264737,1.034589812,211.5820313
38.49195567,12.71291165,33.94143648,214.0567915,6.640222242,211.5820313
43.91923242,13.26247866,50.2232667,217.2871094,7.811999953,211.5820313
45.45518696,11.25605847,50.14315865,220.1396484,7.811999953,225.8447266
51.04673574,1.567090284,50.2232667,220.0939046,7.875052438,225.8447266
50.98834421,1.466094532,50.2232667,220.0481608,7.93727455,225.8447266
51.3258296,1.374241979,51.28077625,217.1498779,7.93727455,211.3533122
50.77436565,2.174025636,51.20066819,214.2515951,6.480757532,211.3533122
51.01147067,2.59851274,52.33828579,209.6658285,3.773328318,211.3533122
51.01147067,2.59851274,52.33828579,207.9783447,4.621364505,211.3533122
47.12373883,5.714039271,48.01741091,206.290861,4.621364505,202.9158936
42.71164762,4.69347643,41.01551979,204.6033773,3.773328318,202.9158936
40.05876597,1.353054233,40.05876597,203.8551758,2.100298909,202.9158936
31.62291496,14.64261332,39.10201214,204.794458,2.572330317,202.9158936
24.49313705,18.60839456,26.92661254,205.7337402,2.572330317,207.6123047
26.89514448,21.79868352,26.92661254,206.4382019,2.348205566,207.6123047
29.67753198,24.42786564,32.49138752,207.6123047,0,207.6123047
31.57586009,21.57680961,39.16917254,207.6123047,0,207.6123047
35.78202188,22.42319418,44.70036733,203.7957747,5.397388509,203.7957747
41.11784466,12.31705465,44.70036733,199.9792447,0,199.9792447
37.94927637,12.93544753,39.16917254,199.9792447,0,199.9792447
33.71104767,8.065242879,37.51687601,199.9792447,0,199.9792447
30.98198524,9.241731157,30.98198524,199.4275121,1.103465101,199.9792447
37.10701232,12.46004284,37.51687601,198.8757796,1.274171747,198.8757796
44.63321419,6.272202094,47.02570006,198.6550865,1.208785455,197.7723145
44.63321419,6.272202094,47.02570006,198.6262786,1.170446995,197.7723145
48.08443724,1.180309162,47.87054518,198.5974707,1.129891729,197.7723145
49.24832864,2.519389989,48.61380583,199.0100488,1.129891729,199.8352051
49.21208269,3.084332385,47.87054518,198.0239453,3.03149989,199.8352051
49.29764923,2.995634758,47.87054518,197.0378418,3.830447427,199.8352051
48.58803529,2.827854218,47.57647242,195.6391602,3.830447427,192.8417969
49.00033305,2.808534326,48.40106793,194.2404785,3.127547227,192.8417969
47.75377645,1.583785803,47.28239966,190.4150391,5.426395434,192.8417969
48.99785625,2.804137992,48.40106793,187.9882813,6.645949978,192.8417969
50.35778029,3.006612998,51.12091601,185.5615234,6.645949978,180.7080078
51.65730923,1.851196872,52.72209583,186.1266276,7.486697993,180.7080078
51.09263148,2.829245935,52.72209583,186.6917318,8.193551475,180.7080078
49.77290271,3.507585751,50.27389938,189.6835938,8.193551475,195.6673177
48.78717172,3.553131471,47.82570294,190.0234375,7.751516799,195.6673177
46.02901442,1.699299675,45.8137164,190.3632813,7.262851035,195.6673177
45.53942606,1.698195112,45.13067016,187.711263,7.262851035,182.4072266
44.73824191,0.752888229,44.53429513,185.0592448,5.930093038,182.4072266
44.37975041,0.281361166,44.44762392,179.6402962,6.187044326,182.4072266
44.44758896,0.266803945,44.53429513,176.8733659,7.577550807,182.4072266
44.70578863,0.58127162,44.63603547,174.1064355,7.577550807,168.5725749
44.91749785,0.487739982,44.65110461,171.645281,6.052426022,168.5725749
45.31844164,0.602893566,45.4804226,169.1841265,0.837401584,168.5725749
45.73981303,0.975979419,45.65211015,169.4899023,0.837401584,170.101454
46.10271584,0.799132688,45.82379771,169.9897971,0.896826205,170.101454
46.89012783,1.014230026,47.0039272,170.4896918,0.531616567,170.101454
47.35061681,1.23853762,47.4232929,170.6838108,0.531616567,171.0720486
47.85955652,0.864202192,47.8426586,171.9309353,2.498706866,171.0720486
49.28759323,1.788603297,48.73208375,173.1780599,2.883774718,171.0720486
49.76822233,1.74835689,49.97109669,174.2310655,2.883774718,176.3370768
50.64389506,1.275745407,51.24907348,175.2840712,2.354592197,176.3370768
50.11575641,2.331477054,51.24907348,176.3370768,0,176.3370768
46.36411911,8.628484867,51.21010962,176.3370768,3.48E-14,176.3370768
45.13313955,9.442753676,48.91481939,268.1602648,159.0424268,176.3370768
37.96930492,13.35499708,38.98854953,359.9834527,159.0424268,451.8066406
34.24792501,10.05042476,33.9086999,451.8066406,0,451.8066406
30.12405697,7.034119044,31.35756991,434.6771131,34.259055,451.8066406
31.62202411,7.858360702,35.85147133,424.3993966,37.52891445,451.8066406
32.79835213,6.834048028,36.08940377,410.6957746,37.52891445,383.2885306
37.07335605,1.740665269,36.39358306,400.4180581,34.259055,383.2885306
37.27786477,2.072180127,36.32733621,383.2885306,0,383.2885306
37.27786477,2.072180127,36.32733621,376.3533347,13.87039185,383.2885306
38.32485137,1.761314525,38.99243114,369.4181388,16.01614893,369.4181388
33.65330835,9.8268309,38.99243114,362.4829429,13.87039185,355.5477469
30.65256914,11.79434595,30.65256914,357.3761768,16.57365749,355.5477469
19.10696282,21.66694197,22.31270714,348.1082933,10.18689144,355.5477469
24.94454464,21.19623462,30.65256914,344.3885665,10.18689144,336.9491128
29.32664144,26.27259626,32.38499862,341.5987714,9.299317052,336.9491128
37.64206454,28.48340119,49.01584483,336.9491128,0,336.9491128
37.64206454,28.48340119,49.01584483,364.9110622,48.43151699,336.9491128
50.74140283,6.603206386,51.99375144,392.8730116,48.43151699,420.8349609
53.59615711,3.62443639,54.7253534,420.8349609,0,420.8349609
52.85399288,3.09055975,53.71423431,420.8349609,0,420.8349609
51.94719064,3.064897653,53.5521614,382.9255371,84.76804867,420.8349609
48.80101481,6.771712339,50.98263235,345.0161133,103.8192329,420.8349609
46.81050029,7.985219437,47.00160332,326.0614014,109.4350803,326.0614014
44.45523131,7.896951461,40.45104523,278.6746216,94.77355957,231.2878418
44.96385386,8.776026696,40.45104523,231.2878418,0,231.2878418
47.014164,8.255958429,46.80806981,231.2878418,0,231.2878418
49.5647229,7.950419496,53.16509439,185.1994629,65.17881052,185.1994629
50.95115708,5.573977628,53.16509439,169.8366699,53.21827594,139.111084
45.20369004,12.36310347,48.88772109,139.111084,0,139.111084
41.91224369,12.81669915,44.61034779,139.111084,0,139.111084
26.2431333,19.28378488,27.9612889,139.111084,0,139.111084
31.53829929,18.97537098,36.28581835,139.111084,0,139.111084
32.70163921,20.15020526,37.69254307,139.111084,0,139.111084
34.28175597,24.37345983,47.42379724,167.4757623,49.12906392,139.111084
38.80899333,21.86383334,48.34375235,195.8404405,49.12906392,224.2051188
50.27480856,2.357744636,50.6423658,224.2051188,0,224.2051188
51.22514567,1.708682513,52.02102414,221.5026981,5.404841496,224.2051188
51.67134052,0.944094588,52.02102414,219.8812456,5.920707215,224.2051188
50.93588066,1.660666893,51.31165808,217.719309,5.920707215,213.3954358
50.45093908,1.650972977,50.60229202,212.5595298,9.192824064,213.3954358
48.83112904,1.722598879,48.72950109,207.3997506,8.209930051,213.3954358
47.88270487,2.36141163,47.94554754,204.4019081,8.209930051,198.4062229
46.38431837,1.921006542,46.09951318,201.4040655,6.703379817,198.4062229
45.6025908,1.367044699,45.03743236,198.1004689,0.683686657,198.4062229
45.14520001,1.443156082,44.8230892,197.7947149,0.837341727,198.4062229
44.37513161,0.560378505,44.34503322,197.641838,0.882635679,197.641838
44.15436469,0.422620298,44.08132039,197.2596455,0.764384921,196.877453
43.92717402,0.217995893,43.92717402,196.1020769,1.550752186,196.877453
45.36316041,2.491973493,44.08132039,195.3267008,1.790654384,195.3267008
46.97347062,2.511455293,48.2351332,194.5513248,1.550752186,193.7759487
48.41954573,0.2607987,48.41954573,183.171045,25.48249318,193.7759487
48.12388188,0.544297085,48.2351332,171.3255396,30.74148863,193.7759487
47.42672705,1.463422584,47.88384369,160.1003351,30.74148863,137.6499261
45.99133027,2.699760189,46.43390837,148.8751306,25.10032036,137.6499261
43.54836749,3.760429835,43.91440432,137.6499261,0,137.6499261
44.94071275,4.505413535,45.33526255,137.6499261,0,137.6499261
44.29275239,4.926051562,43.91440432,176.4671382,67.23338363,137.6499261
46.06230766,6.458382066,46.50181995,215.2843504,67.23338363,254.1015625
48.38068866,6.414587283,51.13858195,254.1015625,0,254.1015625
51.56354917,0.967878478,51.76707008,244.0869141,20.02929688,254.1015625
51.28640066,1.429375183,51.76707008,238.078125,21.94099542,254.1015625
49.93942847,2.935883492,50.72285918,234.0722656,23.12783988,234.0722656
49.11474342,2.974640356,49.67864827,224.0576172,20.02929688,214.0429688
47.78858009,2.67296005,47.78858009,208.3959961,11.29394531,214.0429688
45.68245465,4.108485233,45.89851192,202.7490234,13.04112473,202.7490234
42.41897443,3.115455629,41.47020375,198.984375,13.04112473,191.4550781
40.67920569,1.118640191,40.67920569,197.1020508,11.29394531,191.4550781
39.32826207,2.469984605,39.88820762,191.4550781,0,191.4550781
39.32826207,2.469984605,39.88820762,186.0567559,10.79664442,191.4550781
21.42501339,29.19994211,36.62637482,180.6584337,12.46689113,180.6584337
12.19341627,34.55342135,12.19341627,178.4991048,11.82713139,169.8617893
12.19341627,34.55342135,12.19341627,140.2080892,78.93444739,169.8617893
-12.23954228,0,-12.23954228,101.9170736,93.03713365,169.8617893
-12.23954228,0,-12.23954228,67.94471571,93.03713365,0
0,0,#NÚM!,33.97235786,75.96450152,0
-15.72096768,0,-15.72096768,0,0,0
-15.72096768,0,-15.72096768,0,0,0
-15.72096768,0,-15.72096768,0,0,0
-15.72096768,0,-15.72096768,0,0,0
-15.72096768,0,-15.72096768,0,0,0
-10.49218023,0,-10.49218023,0,0,0
-9.261534598,1.740395738,-9.261534598,0,0,0
-9.261534598,1.740395738,-9.261534598,0,0,0
-9.261534598,1.740395738,-9.261534598,0,0,0
-9.261534598,1.740395738,-9.261534598,0,0,0
-8.03088897,0,-8.03088897,0,0,0
0,0,#NÚM!,0,0,0
0,0,#NÚM!,0,0,0
0,0,#NÚM!,0,0,0
0,0,#NÚM!,0,0,0
1.64963286,0,1.64963286,0,0,0
2.179457747,0.749285541,2.179457747,0,0,0
-1.914694691,7.11104542,1.64963286,0,0,0
-5.564216053,9.326700167,-4.226683353,0,0,0
-0.994918992,13.0243188,1.64963286,0,0,0
0.573182561,13.86704393,2.709282634,0,0,0
0.039157542,15.95280513,-0.306429471,0,0,0
7.161424112,16.27180563,13.38620494,0,0,0
18.1486735,7.34927831,17.83416798,0,0,0
18.43747491,8.973148832,18.38606671,0,0,0
20.16795918,6.56136142,18.38606671,0,0,0
17.7605619,7.203000931,16.53383007,0,0,0
16.09057523,7.762286079,13.19385673,0,0,0
12.7267586,1.934349584,12.84353544,0,0,0
12.03469572,2.28057808,11.70612002,0,0,0
11.37297129,2.003876335,11.12224504,0,0,0
7.60338513,8.321312561,10.48628211,0,0,0
14.13226517,17.64027715,11.62369753,0,0,0
25.26099504,28.3210769,23.54404218,0,0,0
38.77559786,30.92304452,48.15875527,0,0,0
38.77559786,30.92304452,48.15875527,108.0680339,152.8312791,108.0680339
52.59423869,11.13048904,54.61522955,144.0907118,124.7862169,216.1360677
57.35761983,5.196178711,57.68551755,216.1360677,0,216.1360677
58.18941582,5.682657018,59.34910954,216.1360677,0,216.1360677
57.47499789,4.954852393,58.67117425,216.1360677,0,216.1360677
55.89335696,5.560653006,56.87516474,216.1360677,0,216.1360677
57.18304902,5.489909997,58.67117425,326.303243,155.7999134,326.303243
53.37155647,9.559202018,55.0169885,436.4704183,0,436.4704183
47.65512436,9.656895156,45.59799389,436.4704183,0,436.4704183
46.4988625,7.687596177,45.59799389,436.4704183,0,436.4704183
48.86719536,10.04543778,48.73566544,436.4704183,0,436.4704183
48.86719536,10.04543778,48.73566544,363.5651177,126.2756847,436.4704183
51.2798623,10.79075808,55.84213632,290.6598172,126.2756847,217.7545166
58.20120802,2.071216036,59.04012468,217.7545166,0,217.7545166
59.38074386,0.481708271,59.38074386,217.7545166,3.48E-14,217.7545166
56.77346926,4.168951378,56.77346926,217.7545166,3.48E-14,217.7545166
56.77346926,4.168951378,56.77346926,217.7545166,3.48E-14,217.7545166
54.5689096,4.823932802,53.82557547,217.7545166,3.48E-14,217.7545166
51.99268287,2.592101566,51.99268287,215.426576,4.655881298,217.7545166
52.99443838,2.523893332,53.82557547,213.0986353,5.376148641,213.0986353
54.22446087,3.738429538,54.9979494,212.167459,5.100262424,208.442754
54.22446087,3.738429538,54.9979494,210.0055092,4.380121762,208.442754
56.1546901,1.271208919,55.95047799,207.8435594,0.820480976,208.442754
54.80281469,2.896132462,55.47421369,207.5439621,0.820480976,206.9447675
54.73776979,3.543443216,55.95047799,208.5295623,2.782957171,206.9447675
52.35472494,3.119825211,50.74718846,209.5151624,3.519658101,206.9447675
52.75272079,2.668796673,52.3469484,210.8003598,3.519658101,213.3707547
51.68680172,1.966370458,50.74718846,212.8701954,3.722631371,213.3707547
53.28520625,2.650595721,53.94670834,214.9400309,2.148820015,213.3707547
53.41228316,2.179074562,53.87011111,215.7246691,2.148820015,217.2939453
54.00677552,1.15479191,53.87011111,216.5093072,1.754504195,217.2939453
54.02679791,1.413474851,53.79351388,217.8778809,1.305719577,217.2939453
54.45481055,1.436913374,54.66795797,218.4618164,1.599173356,217.2939453
54.3069642,1.312769484,54.37226527,219.045752,1.599173356,220.213623
54.4781143,1.552189237,54.95101666,224.2227051,10.67187994,220.213623
54.75128865,1.101094465,54.95101666,229.3996582,12.57849667,220.213623
54.76146592,0.899270253,54.8715072,233.9926758,12.57849667,243.1787109
54.43567174,0.759064817,54.79199775,223.5568673,32.59199222,243.1787109
53.74427677,0.970226662,53.56400083,213.1210589,41.15813515,243.1787109
49.74216592,8.043327977,53.22041628,198.0922328,41.15813515,168.0345808
42.5307083,14.11451762,45.30633255,183.0634068,33.60547663,168.0345808
38.44361181,14.09266709,37.73583336,170.1604506,4.753589383,168.0345808
40.87440571,12.49148562,42.95131039,172.2863204,5.821934217,168.0345808
41.45528922,13.26570562,42.95131039,174.4121902,5.821934217,178.6639298
42.69510784,15.96074927,48.16678741,181.5655279,13.25492881,178.6639298
52.43859275,3.752060007,53.94862508,188.7188657,13.76828802,178.6639298
52.59230824,3.078931092,53.50103989,193.7463336,13.76828802,203.8012695
54.06748184,1.07837932,53.94862508,194.9120666,12.34525352,203.8012695
54.68377788,2.096888152,53.94862508,196.0777995,10.57579692,203.8012695
55.92274277,3.011881363,55.49893946,192.2160645,10.57579692,184.4925944
56.580782,3.317988886,57.04925385,190.4756966,8.751319092,184.4925944
58.8183016,1.533342817,59.63963747,188.7353288,5.809603307,184.4925944
57.58141262,2.772544723,58.34444566,190.856696,5.809603307,195.0994303
56.50122104,3.726546494,56.75519156,192.9780632,4.743521236,195.0994303
56.01794482,3.282800687,55.78863914,195.0994303,0,195.0994303
55.34208596,3.219706708,53.87074566,195.0994303,0,195.0994303
54.23610407,2.380625031,53.29961659,194.8677192,0.401335492,195.0994303
53.37548325,3.077099585,52.68356901,194.7518636,0.491533586,194.7518636
53.59114849,3.73145331,52.6386505,194.4042969,0,194.4042969
51.23962219,1.216745503,50.6519537,194.4042969,0,194.4042969
50.54010803,0.158173666,50.54010803,192.1373204,4.533952985,194.4042969
50.28914069,0.448846606,50.42826236,189.8703439,5.235357953,189.8703439
49.08119615,2.018588498,49.787206,188.9635533,4.96669665,185.3363909
48.54250684,1.969063492,48.35682246,187.1499721,4.055290833,185.3363909
47.83935788,1.687988696,46.92643891,184.9846726,0.786465994,185.3363909
47.61626937,1.448658404,46.93672136,184.6329543,0.963220193,185.3363909
44.7310291,4.323647371,46.86543382,184.281236,0.963220193,183.5777995
44.03989589,5.017459436,46.92643891,182.6526379,3.145376757,183.5777995
42.15009943,4.418591951,41.25704952,181.0240397,3.496879575,183.5777995
43.47430341,4.475492672,44.10202667,179.7471598,3.496879575,177.1934001
42.31673661,4.690979279,41.25704952,181.2751496,6.207646538,177.1934001
43.04842534,3.830978093,41.25704952,182.8031393,7.681451854,177.1934001
41.07165883,5.041297993,40.84918033,185.608009,7.681451854,191.2177482
41.00986193,6.172448059,40.44131113,188.8353446,6.572005848,191.2177482
30.23254156,13.35771152,35.1413593,192.0626802,1.156970722,191.2177482
23.94831998,16.64085539,25.12815677,192.4851462,1.156970722,193.3300781
26.26712061,20.01022994,25.12815677,192.9076121,0.944662639,193.3300781
23.30904104,23.41180355,15.11495425,204.1904297,24.28448435,193.3300781
30.15846596,23.51737338,32.41573395,215.0507813,29.74229767,193.3300781
38.80497239,22.47780287,49.7087468,225.9111328,29.74229767,247.6318359
50.04141144,0.576244403,49.71651365,231.7035048,24.09477466,247.6318359
50.43120975,0.638711168,50.70674072,237.4958767,13.87923374,247.6318359
49.28796037,2.345217371,50.20386033,232.4278971,13.87923374,222.2919379
45.77699911,6.443913377,47.7795961,228.6269124,12.669949,222.2919379
42.29329384,7.322261629,41.26055396,222.2919379,0,222.2919379
44.36099073,7.847833368,45.85821225,222.2919379,0,222.2919379
42.72976126,8.023626839,41.26055396,237.5872415,21.63082577,237.5872415
43.80633135,8.831530161,43.41369414,252.8825451,0,252.8825451
46.18747658,9.109048902,50.16449261,252.8825451,0,252.8825451
48.81247675,4.645295172,50.16449261,252.8825451,0,252.8825451
46.90282599,4.612693173,46.90282599,255.9617251,6.158360073,252.8825451
40.38720772,11.74726834,43.64115937,259.0409052,7.111061691,259.0409052
24.1190612,21.32559911,27.35597118,260.2725772,6.746145458,265.1992653
19.9150166,19.33606515,17.329427,262.1200852,6.158360073,265.1992653
10.99044494,11.30576118,7.62287777,198.8994489,132.5996326,265.1992653
19.1143749,20.63628761,7.942872723,176.7995102,153.1128672,265.1992653
24.13456503,25.59890353,7.942872723,132.5996326,187.5241988,132.5996326
33.96103093,24.0544925,50.49238259,0,0,0
40.62556796,21.80331291,51.05123865,108.9500427,154.078628,108.9500427
49.2727619,4.56552603,51.05123865,217.9000854,0,217.9000854
43.55810463,10.76357018,46.51201554,217.9000854,3.48E-14,217.9000854
26.28819068,29.98392906,35.64155706,217.9000854,3.48E-14,217.9000854
12.5352593,27.71159049,12.11606134,217.9000854,3.48E-14,217.9000854
12.5352593,27.71159049,12.11606134,145.2667236,125.804673,217.9000854
-0.240499472,19.97184543,-6.545364768,108.9500427,154.078628,108.9500427
-10.43866584,5.14250034,-10.3062932,0,0,0
-9.312845641,3.598536375,-10.3062932,0,0,0
-12.04742948,2.811754933,-12.08032651,0,0,0
-14.74667958,6.508396888,-12.1194532,0,0,0
-16.12393792,5.530008884,-15.45767829,0,0,0
-6.359894463,24.63582356,-15.45767829,0,0,0
6.757543256,35.75448268,-15.45767829,0,0,0
21.79197698,39.6682597,36.77901748,0,0,0
33.62589122,34.12454046,45.12337644,97.76943631,138.2668628,97.76943631
52.68903281,11.08748405,56.59111285,130.3592484,112.8944207,195.5388726
56.50752828,4.387452868,56.59111285,195.5388726,0,195.5388726
57.52079257,4.765961268,59.71449031,195.5388726,3.48E-14,195.5388726
52.87426588,7.543592805,52.05299936,195.5388726,0,195.5388726
52.87426588,7.543592805,52.05299936,191.4785614,8.120622423,195.5388726
44.01686978,9.044220569,45.77491024,187.4182502,9.376887084,187.4182502
35.33363192,9.932517876,34.22269975,185.7941257,8.895696164,179.2976278
35.33363192,9.932517876,34.22269975,179.7870185,10.64028884,179.2976278
32.98340584,6.450388004,34.22269975,175.849055,6.897145589,179.2976278
32.98340584,6.450388004,34.22269975,172.4004822,7.964137725,172.4004822
28.31901834,9.462314549,26.00328576,170.1014336,7.964137725,165.5033366
29.47688462,13.07772408,29.47688462,165.5033366,0,165.5033366
33.73939165,11.83301872,38.72423201,165.5033366,0,165.5033366
38.72109591,16.99916072,42.26440571,165.5033366,0,165.5033366
44.59334249,18.18188008,47.96687524,165.5033366,0,165.5033366
52.71461091,10.00705455,53.66934478,107.1421887,82.53512691,107.1421887
53.24650723,8.239685384,54.25577048,48.78104074,0,48.78104074
52.85871563,8.935919412,54.25577048,48.78104074,0,48.78104074
44.2477775,18.91638455,47.77771775,48.78104074,0,48.78104074
39.62133302,14.89433708,42.20877182,48.78104074,0,48.78104074
39.62133302,14.89433708,42.20877182,126.9605364,135.4108586,48.78104074
38.81807652,13.84986672,42.20877182,205.1400321,135.4108586,283.3195278
40.98193688,14.88232583,46.53649254,283.3195278,0,283.3195278
48.23405176,4.082451712,49.36868077,273.26731,20.10443551,283.3195278
45.81024148,8.199312522,49.36868077,267.2359794,22.02330567,283.3195278
39.68146708,13.96662642,42.90077713,259.1942051,22.02330567,243.1106567
27.37586795,20.21669309,28.86400868,251.1524309,17.98195378,243.1106567
20.04493035,17.04746733,21.29514385,266.4074707,52.09325968,243.1106567
28.80557736,22.37721696,28.86400868,289.7042847,63.80095263,243.1106567
34.21173572,26.97414232,38.19133112,313.0010986,63.80095263,359.5947266
38.51726634,31.30784195,55.08751839,307.5430298,71.92483051,359.5947266
55.29173976,2.66952163,55.08751839,302.0849609,78.74848977,359.5947266
53.67119776,3.905831882,53.90885617,273.3300781,78.74848977,215.8203125
53.19909088,4.64176417,52.73019394,241.4861654,66.3625549,215.8203125
50.11065507,2.268603843,48.80957175,209.6422526,8.459656916,215.8203125
50.39453824,1.937369581,50.02787976,206.5532227,8.459656916,200.3751628
50.14186996,1.560462414,50.02787976,203.4641927,6.907280948,200.3751628
50.58596936,1.571374793,51.24618777,200.2122865,0.36420234,200.3751628
49.63511795,2.294039982,50.01919364,200.0494103,0.446054949,200.3751628
47.16684627,5.931291407,49.01437575,199.886534,0.446054949,199.5607816
45.80706576,6.455719057,46.78256372,200.1742684,0.982042915,199.5607816
43.59545856,4.137854931,45.0846992,200.4620027,1.234047802,199.5607816
45.38359212,4.919781368,45.93363146,200.9126132,1.234047802,201.8138343
44.91726825,5.91621715,45.0846992,200.5909368,1.768440894,201.8138343
49.61492117,4.083343785,50.74799278,200.2692605,2.114994842,201.8138343
50.10967103,3.477773335,51.17095671,199.4969735,2.114994842,197.9523997
51.78466165,1.14402786,51.59392064,199.891884,2.74597088,197.9523997
52.36389771,0.716878658,52.48570096,200.2867945,3.196501722,197.9523997
50.99734452,2.795081483,52.0398108,201.4539919,3.196501722,203.7883867
49.94312764,2.567894497,50.19456233,202.6211893,2.609932727,203.7883867
49.39286331,2.841545039,48.79520402,203.7745244,0.030996891,203.7883867
